Trial-ID,Status,Iteration,batch_size,dense_units_1,dense_units_2,dense_units_3,dropout_0,dropout_1,dropout_2,filter_1,filter_2,filter_3,learning_rate,Objective,accuracy,auc,loss
33,INTERMEDIATE,3,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8400952219963074,0.7596533298492432,0.8400952219963074,0.49854931235313416
33,INTERMEDIATE,4,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8494398593902588,0.7684666514396667,0.8494398593902588,0.48523613810539246
33,INTERMEDIATE,5,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8536170125007629,0.7730000019073486,0.8536170125007629,0.4762038588523865
33,INTERMEDIATE,6,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8562750220298767,0.7638800144195557,0.8562750220298767,0.49126967787742615
33,INTERMEDIATE,7,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8617621064186096,0.7808666825294495,0.8617621064186096,0.4765138030052185
33,INTERMEDIATE,8,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8640181422233582,0.7805466651916504,0.8640181422233582,0.4762194752693176
33,INTERMEDIATE,9,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8636019229888916,0.7785199880599976,0.8636019229888916,0.4862425923347473
33,COMPLETED,9,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8640181422233582,0.7805466651916504,0.8640181422233582,0.4762194752693176
34,INTERMEDIATE,0,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8103792667388916,0.7185466885566711,0.8103792667388916,0.5720703601837158
34,INTERMEDIATE,1,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8209950923919678,0.732200026512146,0.8209950923919678,0.5516048669815063
34,INTERMEDIATE,2,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8361696004867554,0.7562933564186096,0.8361696004867554,0.49963703751564026
34,INTERMEDIATE,3,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8454828262329102,0.7618799805641174,0.8454828262329102,0.4945170283317566
34,INTERMEDIATE,4,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8535608649253845,0.7723866701126099,0.8535608649253845,0.47663068771362305
34,INTERMEDIATE,5,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8581950068473816,0.7782933115959167,0.8581950068473816,0.4837122857570648
34,INTERMEDIATE,6,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8547422885894775,0.7724000215530396,0.8547422885894775,0.4855955243110657
34,INTERMEDIATE,7,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8645046949386597,0.7804666757583618,0.8645046949386597,0.47585442662239075
34,INTERMEDIATE,8,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8658169507980347,0.7816933393478394,0.8658169507980347,0.48959100246429443
34,INTERMEDIATE,9,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8657964468002319,0.7885866761207581,0.8657964468002319,0.5784849524497986
34,COMPLETED,9,128.0,314.0,147.0,329.0,0.053777347737438363,0.30265782533872154,0.28661862665285287,348.0,280.0,155.0,0.0008249458058914604,0.8658169507980347,0.7816933393478394,0.8658169507980347,0.48959100246429443
35,INTERMEDIATE,0,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.7957139611244202,0.7207599878311157,0.7957139611244202,0.5511788725852966
35,INTERMEDIATE,1,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8051297068595886,0.7279199957847595,0.8051297068595886,0.5411449074745178
35,INTERMEDIATE,2,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8124913573265076,0.7305866479873657,0.8124913573265076,0.5346102118492126
35,INTERMEDIATE,3,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8173391819000244,0.739080011844635,0.8173391819000244,0.5270407199859619
35,INTERMEDIATE,4,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8245503306388855,0.7465733289718628,0.8245503306388855,0.5162121653556824
35,INTERMEDIATE,5,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8289963603019714,0.7494533061981201,0.8289963603019714,0.5093982815742493
35,INTERMEDIATE,6,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8348777890205383,0.7552933096885681,0.8348777890205383,0.5019558668136597
35,INTERMEDIATE,7,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8388044834136963,0.74590665102005,0.8388044834136963,0.5178008675575256
35,INTERMEDIATE,8,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8442851305007935,0.745306670665741,0.8442851305007935,0.5082802176475525
35,INTERMEDIATE,9,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8456264734268188,0.7407333254814148,0.8456264734268188,0.5334412455558777
35,COMPLETED,9,512.0,295.0,279.0,158.0,0.14331721719315815,0.3456089681047728,0.2721347551589765,275.0,174.0,81.0,0.00018613725930732305,0.8456264734268188,0.7407333254814148,0.8456264734268188,0.5334412455558777
36,INTERMEDIATE,0,256.0,163.0,228.0,133.0,0.3301395971097338,0.48546701197550907,0.44130484429663364,37.0,126.0,357.0,0.0014305144133291642,0.8035955429077148,0.7284266948699951,0.8035955429077148,0.5578951835632324
36,INTERMEDIATE,1,256.0,163.0,228.0,133.0,0.3301395971097338,0.48546701197550907,0.44130484429663364,37.0,126.0,357.0,0.0014305144133291642,0.8167654871940613,0.7279999852180481,0.8167654871940613,0.5553058385848999
36,INTERMEDIATE,2,256.0,163.0,228.0,133.0,0.3301395971097338,0.48546701197550907,0.44130484429663364,37.0,126.0,357.0,0.0014305144133291642,0.824015200138092,0.7394933104515076,0.824015200138092,0.5176870226860046
