Trial-ID,Status,Iteration,batch_size,dense_units_1,dense_units_2,dense_units_3,dropout_0,dropout_1,dropout_2,filter_1,filter_2,filter_3,learning_rate,Objective,accuracy,auc,loss
8,INTERMEDIATE,9,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.7770757079124451,0.6994933485984802,0.7770757079124451,0.5618188977241516
8,COMPLETED,9,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.7770757079124451,0.6994933485984802,0.7770757079124451,0.5618188977241516
9,INTERMEDIATE,0,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.6347957849502563,0.5910133123397827,0.6347957849502563,0.6703517436981201
9,INTERMEDIATE,1,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.6947830319404602,0.6107066869735718,0.6947830319404602,0.6392756104469299
9,INTERMEDIATE,2,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.7437992691993713,0.6609200239181519,0.7437992691993713,0.5886567831039429
9,INTERMEDIATE,3,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.7825368642807007,0.6966800093650818,0.7825368642807007,0.5533718466758728
9,INTERMEDIATE,4,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.8043962121009827,0.7034400105476379,0.8043962121009827,0.539501428604126
9,INTERMEDIATE,5,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.8270338773727417,0.7319866418838501,0.8270338773727417,0.505107045173645
9,INTERMEDIATE,6,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.8455052971839905,0.7465066909790039,0.8455052971839905,0.4829840660095215
9,INTERMEDIATE,7,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.8488612771034241,0.7507733106613159,0.8488612771034241,0.48239457607269287
9,INTERMEDIATE,8,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.8675182461738586,0.7713733315467834,0.8675182461738586,0.45564597845077515
9,INTERMEDIATE,9,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.864294171333313,0.7697333097457886,0.864294171333313,0.46952977776527405
9,COMPLETED,9,256.0,39.0,212.0,248.0,0.062248168148611394,0.2350152580272442,0.23142963742673012,201.0,102.0,172.0,0.00044170919721537395,0.8675182461738586,0.7713733315467834,0.8675182461738586,0.45564597845077515
10,INTERMEDIATE,0,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.5779696106910706,0.5395066738128662,0.5779696106910706,0.6907585263252258
10,INTERMEDIATE,1,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.619665265083313,0.5755466818809509,0.619665265083313,0.6710072755813599
10,INTERMEDIATE,2,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.6862975358963013,0.6152933239936829,0.6862975358963013,0.6358034610748291
10,INTERMEDIATE,3,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.7278358936309814,0.6517199873924255,0.7278358936309814,0.6081536412239075
10,INTERMEDIATE,4,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.7603940367698669,0.6707733273506165,0.7603940367698669,0.589732825756073
10,INTERMEDIATE,5,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.7958047986030579,0.7004133462905884,0.7958047986030579,0.5578898191452026
10,INTERMEDIATE,6,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.8197110891342163,0.7287066578865051,0.8197110891342163,0.5126520991325378
10,INTERMEDIATE,7,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.8387205600738525,0.7469866871833801,0.8387205600738525,0.48927605152130127
10,INTERMEDIATE,8,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.8451341986656189,0.7451333403587341,0.8451341986656189,0.49669232964515686
10,INTERMEDIATE,9,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.8604368567466736,0.7511866688728333,0.8604368567466736,0.4718441665172577
10,COMPLETED,9,256.0,40.0,209.0,124.0,0.4609887384571536,0.06076702155800828,0.4365965525609623,109.0,305.0,132.0,0.0009473054962988408,0.8604368567466736,0.7511866688728333,0.8604368567466736,0.4718441665172577
11,INTERMEDIATE,0,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.5866072177886963,0.5697733163833618,0.5866072177886963,0.6834507584571838
11,INTERMEDIATE,1,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.6549099683761597,0.6106533408164978,0.6549099683761597,0.6611014008522034
11,INTERMEDIATE,2,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.6849325895309448,0.630946695804596,0.6849325895309448,0.6480398178100586
11,INTERMEDIATE,3,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.7070059180259705,0.6378933191299438,0.7070059180259705,0.6301553845405579
11,INTERMEDIATE,4,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.7224205136299133,0.646399974822998,0.7224205136299133,0.6269087791442871
11,INTERMEDIATE,5,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.754493772983551,0.6765199899673462,0.754493772983551,0.5922377109527588
11,INTERMEDIATE,6,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.760589599609375,0.6808933615684509,0.760589599609375,0.5899874567985535
11,INTERMEDIATE,7,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.7804002165794373,0.6993066668510437,0.7804002165794373,0.5618385672569275
11,INTERMEDIATE,8,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.7888801097869873,0.7064933180809021,0.7888801097869873,0.5544912815093994
11,INTERMEDIATE,9,256.0,163.0,386.0,367.0,0.41495318614543864,0.12902039655221897,0.48694837804447383,79.0,33.0,37.0,0.0016402224102618139,0.7897199988365173,0.6864933371543884,0.7897199988365173,0.5686196684837341
